idFrom,idTo,vehicleType,month,day,hour,minute,holiday,vacation,temperature,pType,secondsDelay
4,7,0,9,3,15,50,0,1,12,0,121
19,18,2,4,4,7,23,0,1,24,2,213
18,1,1,4,5,18,44,1,0,19,0,177
1,8,2,11,7,16,49,0,0,-12,0,229
9,3,1,10,1,10,38,0,0,22,2,174
3,2,2,10,1,17,16,0,0,18,1,121
2,17,0,9,4,20,39,0,0,10,1,227
17,20,2,1,1,16,24,0,0,-5,2,168
8,14,2,12,4,7,47,0,1,-9,2,269
14,15,0,4,6,15,0,0,0,20,2,167
16,21,1,2,5,10,6,0,1,4,0,268
21,9,0,12,6,18,41,0,0,6,0,133
6,5,2,12,6,22,9,0,0,4,0,115
5,8,1,2,7,14,46,0,0,-12,0,219
8,11,1,8,2,15,5,0,1,30,2,185
11,13,0,9,7,22,14,0,0,20,1,162
12,10,0,8,2,11,26,0,1,35,2,153
10,9,2,3,4,12,27,0,0,-15,2,195
9,4,0,8,1,11,32,0,1,27,0,161
4,7,0,11,2,8,44,0,0,9,0,146
19,18,2,4,3,7,42,1,0,12,0,201
18,1,2,7,5,6,41,0,1,30,0,152
1,8,0,2,2,18,6,0,0,-19,0,221
9,3,1,6,4,22,20,0,1,35,1,170
3,2,0,9,5,18,22,0,1,25,0,107
2,17,0,5,7,7,20,0,0,10,1,214
17,20,1,10,4,19,47,0,0,13,0,159
8,14,0,6,5,14,54,0,0,30,1,254
14,15,0,11,1,22,35,0,0,0,0,162
16,21,1,7,2,9,48,0,1,26,1,275
21,9,2,3,7,12,48,0,0,-22,0,138
6,5,1,6,6,7,18,0,0,35,0,122
5,8,1,3,2,22,9,0,0,-23,0,210
8,11,2,12,4,17,2,0,0,-4,0,190
11,13,2,8,4,18,31,0,1,34,1,209
12,10,2,12,7,17,32,0,0,-4,0,173
10,9,1,2,3,7,2,0,1,-1,2,216
9,4,2,10,1,15,38,0,0,17,1,172
4,7,0,2,5,18,46,0,0,-13,0,140
19,18,0,8,4,20,38,0,1,39,2,180
18,1,1,8,4,7,35,0,1,26,0,196
1,8,2,6,3,9,35,0,1,28,1,208
9,3,2,5,6,14,57,0,0,14,1,176
3,2,2,5,6,22,26,0,0,17,1,95
2,17,1,11,3,7,26,0,0,-11,0,272
17,20,0,11,1,18,8,0,0,8,1,184
8,14,0,3,5,22,30,0,0,-7,0,223
14,15,1,3,5,9,32,0,0,-22,0,179
16,21,0,2,7,11,0,0,0,-10,2,297
21,9,1,6,5,17,34,0,1,39,1,173
6,5,0,11,7,19,55,0,0,-22,0,137
5,8,2,7,6,6,14,0,0,33,0,186
8,11,1,7,1,19,55,0,1,27,2,183
11,13,0,9,3,6,13,0,0,21,0,176
12,10,2,7,5,19,11,0,1,37,0,150
10,9,2,10,1,7,4,0,0,10,0,194
9,4,1,10,4,22,50,0,0,14,0,154
4,7,1,11,6,21,42,0,0,-20,2,151
19,18,0,4,2,17,50,1,0,15,1,189
18,1,2,4,5,8,11,1,0,14,0,143
1,8,1,12,7,22,39,0,0,2,1,218
9,3,1,6,4,22,53,0,1,36,2,167
3,2,1,5,6,8,19,0,0,21,0,100
2,17,2,6,4,20,42,0,0,27,2,233
17,20,1,1,4,16,29,1,0,-1,2,154
8,14,1,1,3,10,36,0,0,7,0,238
14,15,0,5,7,8,56,0,0,24,1,183
16,21,1,4,6,13,37,0,0,15,2,284
21,9,2,3,2,8,13,0,0,-21,2,171
6,5,1,4,4,6,43,1,0,14,0,117
5,8,0,6,7,7,26,0,0,31,2,210
8,11,0,3,6,13,24,0,0,-15,2,186
11,13,0,12,5,10,55,1,0,-15,0,179
12,10,2,2,4,17,21,0,0,-11,0,182
10,9,2,6,4,20,24,0,1,26,1,185
9,4,0,2,2,10,22,0,0,-4,2,172
4,7,2,8,7,12,53,0,0,38,1,126
19,18,1,10,7,6,43,0,0,25,0,169
18,1,0,11,2,9,47,0,0,-25,2,163
1,8,0,12,2,15,40,1,0,1,0,185
9,3,2,5,3,19,58,0,0,18,0,170
3,2,2,8,6,20,55,0,0,32,0,97
2,17,2,10,5,9,5,0,0,24,1,219
17,20,1,12,5,6,23,1,0,-24,2,148
8,14,1,6,7,11,8,0,0,31,2,227
14,15,1,9,6,17,39,0,0,21,2,198
16,21,2,8,2,17,8,0,1,28,0,292
21,9,0,4,2,8,7,1,0,15,1,147
6,5,2,3,2,15,51,0,0,-3,2,132
5,8,1,4,1,21,42,1,0,12,1,211
8,11,1,2,3,22,33,0,1,8,2,183
11,13,2,5,7,8,32,0,0,16,2,182
12,10,1,4,7,15,34,0,0,17,2,157
10,9,2,11,7,13,22,0,0,-5,2,194
9,4,0,2,6,10,34,0,0,2,0,177
4,7,0,10,6,7,28,0,0,24,1,124
19,18,1,2,4,10,36,0,0,4,1,234
18,1,0,8,2,12,17,0,1,40,0,144
1,8,2,12,2,20,42,1,0,-15,2,214
9,3,2,5,1,9,52,0,0,10,1,182
3,2,0,6,1,12,23,0,1,38,0,109
2,17,2,1,7,16,49,0,0,-7,2,239
17,20,2,3,1,18,19,0,0,-25,2,159
8,14,1,12,5,14,58,1,0,-4,2,255
14,15,0,6,2,17,36,0,0,31,0,182
16,21,2,11,5,15,23,0,0,-17,2,321
21,9,0,9,6,22,12,0,0,11,0,121
6,5,1,8,4,14,27,0,1,34,2,121
5,8,1,3,6,14,45,0,0,4,1,240
8,11,1,2,2,20,33,0,0,-19,0,202
11,13,0,5,7,17,9,0,0,19,0,187
12,10,2,7,6,22,1,0,0,34,0,133
10,9,2,9,1,14,23,0,1,19,2,185
9,4,0,12,4,22,52,1,0,8,0,143
4,7,0,6,3,7,19,0,1,30,2,130
19,18,1,12,7,19,46,0,0,-15,2,220
18,1,2,3,2,12,12,0,0,-21,2,178
1,8,0,12,1,15,27,1,0,-20,2,187
9,3,0,8,2,12,30,0,1,34,1,163
3,2,1,10,7,19,21,0,0,10,2,109
2,17,0,6,4,8,22,0,1,39,0,217
17,20,0,2,7,18,43,0,0,-10,2,175
8,14,0,3,2,11,19,0,0,-9,2,235
14,15,1,12,6,6,1,0,0,-16,2,163
16,21,2,2,1,14,33,0,0,-23,0,270
21,9,1,3,4,9,25,0,0,9,1,152
6,5,1,1,3,11,47,1,0,8,0,111
5,8,0,11,5,9,13,0,0,-10,2,232
8,11,0,11,2,12,2,0,0,-17,0,193
11,13,0,10,2,10,56,0,0,10,1,195
12,10,0,12,6,8,35,0,0,-10,0,143
10,9,0,11,2,11,8,0,0,-18,0,200
9,4,0,9,7,22,40,0,0,16,1,168
4,7,1,12,5,13,16,0,1,-23,0,116
19,18,1,8,4,11,56,0,1,40,1,204
18,1,0,9,2,20,27,0,1,25,0,140
1,8,2,7,4,21,34,0,1,38,2,200
9,3,1,2,2,7,57,0,1,-4,2,182
3,2,0,10,6,11,21,0,0,22,1,99
2,17,1,8,6,16,30,0,0,30,0,220
17,20,1,3,6,7,26,0,0,-16,0,162
8,14,1,12,3,9,52,0,0,-4,0,245
14,15,0,6,7,10,0,0,0,40,2,159
16,21,2,12,2,19,25,1,0,-8,2,277
21,9,0,4,6,8,3,0,0,12,0,124
6,5,0,3,5,18,29,0,0,-24,2,136
5,8,2,10,2,11,7,0,0,16,2,218
8,11,0,7,6,20,1,0,0,33,2,193
11,13,2,9,2,21,58,0,0,18,1,175
12,10,2,2,6,10,8,0,0,-22,2,147
10,9,2,1,7,22,36,0,0,-17,2,183
9,4,1,8,6,20,34,0,0,33,0,160
4,7,2,11,3,8,50,0,0,-15,0,133
19,18,2,5,2,18,32,0,0,23,2,224
18,1,0,3,7,10,54,0,0,-18,2,183
1,8,2,11,3,8,17,0,0,8,0,229
9,3,1,10,7,16,19,0,0,24,0,169
3,2,0,8,1,7,33,0,1,38,2,104
2,17,1,2,6,9,35,0,0,3,0,223
17,20,0,6,2,7,42,0,0,33,2,200
8,14,2,2,3,20,19,0,0,-2,2,236
14,15,1,11,1,13,33,0,0,4,2,170
16,21,1,4,1,13,57,0,0,17,0,275
21,9,1,10,4,11,45,0,0,21,1,148
6,5,2,10,4,15,59,0,0,23,1,129
5,8,2,1,6,12,59,0,0,-16,2,211
8,11,0,7,5,9,8,0,1,39,1,183
11,13,1,1,7,8,39,0,0,-12,0,218
12,10,0,7,3,7,36,0,1,39,0,170
10,9,0,12,2,11,38,1,0,-10,2,177
9,4,0,2,1,12,10,0,0,9,1,178
4,7,2,2,3,12,47,0,1,-22,0,119
19,18,0,12,2,13,14,0,1,-5,0,168
18,1,2,12,7,6,56,0,0,4,0,153
1,8,0,6,3,20,48,0,0,32,2,218
9,3,0,6,6,6,23,0,0,29,1,164
3,2,2,11,5,20,36,0,0,-3,0,107
2,17,2,11,1,14,2,0,0,-10,2,221
17,20,0,6,4,11,57,0,0,30,1,166
8,14,0,11,3,15,25,0,0,-10,2,235
14,15,2,5,3,8,53,0,0,18,2,180
16,21,0,9,3,8,2,0,1,23,2,296
21,9,0,9,2,7,59,0,1,17,0,142
6,5,2,2,3,16,0,0,1,7,0,125
5,8,2,5,2,9,12,0,0,23,0,197
8,11,1,12,7,15,29,0,0,7,2,179
11,13,0,3,7,14,58,0,0,4,2,197
12,10,0,11,6,14,9,0,0,-10,2,163
10,9,2,1,2,6,31,1,0,-15,2,175
9,4,1,8,3,8,49,0,1,37,1,195
4,7,0,6,3,6,26,0,1,37,1,126
19,18,2,2,5,20,28,0,1,-2,0,183
18,1,0,9,6,13,8,0,0,21,1,149
1,8,0,4,6,21,43,0,0,13,2,207
9,3,2,1,1,13,16,1,0,-2,2,138
3,2,1,6,6,12,17,0,0,38,0,104
2,17,1,2,7,10,38,0,0,-10,2,248
17,20,1,2,1,19,46,0,1,0,0,158
8,14,1,4,7,20,20,0,0,19,0,224
14,15,0,12,1,16,10,1,0,4,0,166
16,21,0,4,4,6,10,1,0,14,0,228
21,9,0,4,6,10,0,0,0,17,2,137
6,5,2,4,4,8,3,0,0,25,1,133
5,8,2,10,1,19,9,0,0,19,0,214
8,11,0,2,3,12,33,0,1,-5,2,207
11,13,1,8,1,20,31,0,1,32,2,204
12,10,0,10,7,18,20,0,0,16,2,142
10,9,1,10,1,10,8,0,0,10,0,181
9,4,1,12,6,8,37,0,0,-25,0,151
4,7,0,3,7,17,18,0,0,-9,0,137
19,18,1,9,5,10,21,0,0,18,0,190
18,1,0,12,2,7,0,0,1,-3,0,166
1,8,0,3,6,17,35,0,0,2,0,234
9,3,0,8,7,8,29,0,0,39,1,163
3,2,1,7,3,22,29,0,1,31,0,97
2,17,2,5,4,7,5,0,0,12,1,240
17,20,2,10,7,14,54,0,0,10,1,167
8,14,2,1,6,19,39,0,0,-19,0,240
14,15,1,4,4,19,28,0,0,22,2,204
16,21,2,4,5,21,42,1,0,24,0,208
21,9,1,12,6,15,47,0,0,-25,0,136
6,5,1,8,1,16,41,0,1,32,1,142
5,8,1,1,1,22,14,0,1,-11,2,213
8,11,0,6,4,19,14,0,1,32,1,173
11,13,0,9,6,22,56,0,0,13,2,172
12,10,1,5,5,15,53,0,0,15,0,178
10,9,1,7,4,11,36,0,1,38,1,184
9,4,2,1,5,7,28,1,0,5,1,190
4,7,1,6,7,8,24,0,0,32,0,115
19,18,2,10,2,15,25,0,0,21,0,178
18,1,0,7,4,20,25,0,1,27,1,155
1,8,0,6,2,16,9,0,0,37,1,236
9,3,0,6,1,12,45,0,0,26,0,169
3,2,2,5,3,9,15,0,0,10,0,102
2,17,2,6,4,6,25,0,0,28,0,195
17,20,1,5,5,10,47,0,0,19,2,171
8,14,1,4,7,8,8,0,0,20,2,241
14,15,1,2,3,14,27,0,0,-1,2,182
16,21,1,3,6,11,45,0,0,-7,0,277
21,9,1,9,7,14,50,0,0,22,1,134
6,5,2,12,3,20,20,1,0,-14,2,117
5,8,2,8,7,22,29,0,0,27,0,185
8,11,2,11,5,14,13,0,0,5,0,202
11,13,0,2,3,17,11,0,1,-5,2,222
12,10,0,4,1,10,11,1,0,20,1,149
10,9,1,10,1,17,54,0,0,14,1,237
9,4,0,2,6,12,33,0,0,9,0,183
4,7,2,8,5,10,27,0,1,38,2,108
19,18,0,6,5,15,45,0,0,29,0,186
18,1,1,4,6,6,43,0,0,23,2,169
1,8,2,12,1,22,47,0,0,-15,0,230
9,3,2,9,5,9,56,0,0,19,1,185
3,2,1,9,2,22,20,0,0,14,0,91
2,17,1,6,3,6,2,0,0,37,1,220
17,20,1,7,3,20,15,0,1,26,0,138
8,14,0,12,3,11,42,1,0,-22,2,240
14,15,1,11,4,6,9,0,0,-23,2,188
16,21,2,12,5,12,6,0,1,-11,2,286
21,9,1,8,7,9,36,0,0,39,1,152
6,5,1,1,4,21,41,0,1,-24,0,122
5,8,2,3,5,13,25,0,0,-25,0,194
8,11,0,11,5,20,23,0,0,-8,2,191
11,13,1,7,7,13,8,0,0,27,2,172
12,10,1,6,2,21,46,0,1,27,2,147
10,9,2,12,3,14,30,1,0,6,1,174
9,4,0,7,6,19,43,0,0,26,0,160
4,7,2,9,4,16,19,0,0,12,1,138
19,18,1,10,5,22,13,0,0,13,1,198
18,1,2,9,2,22,18,0,1,16,0,142
1,8,0,7,4,7,2,0,1,31,1,240
9,3,2,7,1,15,51,0,1,39,2,175
3,2,1,7,5,22,37,0,1,32,2,109
2,17,2,7,2,10,10,0,1,37,2,214
17,20,0,12,6,22,11,0,0,-9,0,136
8,14,2,9,1,11,5,0,1,17,0,199
14,15,0,11,7,16,37,0,0,9,0,177
16,21,0,10,7,13,54,0,0,17,2,309
21,9,2,1,5,10,7,1,0,-9,2,125
6,5,2,5,1,7,59,0,0,25,2,148
5,8,2,1,3,19,21,0,0,-22,0,201
8,11,0,6,6,9,41,0,0,30,1,192
11,13,0,7,5,16,23,0,1,27,0,193
12,10,2,3,5,22,5,0,0,-8,0,143
10,9,2,11,6,17,28,0,0,-21,0,196
9,4,1,12,7,8,25,0,0,2,0,164
4,7,0,5,7,20,7,0,0,20,1,122
19,18,0,3,6,18,55,0,0,-15,2,226
18,1,2,8,5,20,59,0,1,36,1,175
1,8,0,11,4,11,29,0,0,-15,2,211
9,3,0,5,2,17,15,0,0,18,2,179
3,2,1,2,6,13,40,0,0,-4,2,120
2,17,0,11,4,22,59,0,0,2,0,204
17,20,1,10,7,16,50,0,0,11,1,184
8,14,2,2,7,21,24,0,0,-9,0,205
14,15,2,11,1,22,19,0,0,0,0,140
16,21,0,8,1,8,50,0,1,26,2,297
21,9,2,5,4,7,41,0,0,17,1,171
6,5,0,4,3,7,27,1,0,11,1,127
5,8,2,3,7,21,32,0,0,-2,2,213
8,11,0,10,2,8,34,0,0,18,0,195
11,13,0,11,4,7,40,0,0,-22,2,247
12,10,1,9,5,22,43,0,0,15,2,155
10,9,2,9,3,9,59,0,1,25,0,166
9,4,2,7,7,11,48,0,0,29,0,163
4,7,2,4,5,11,14,1,0,16,1,114
19,18,2,5,5,7,35,0,0,16,2,222
18,1,1,10,1,14,28,0,0,25,1,164
1,8,2,11,2,8,17,0,0,6,1,239
9,3,0,10,6,15,9,0,0,20,2,175
3,2,2,4,2,22,21,1,0,12,2,82
2,17,0,11,4,9,58,0,0,-18,2,260
17,20,1,4,1,15,12,0,0,18,0,153
8,14,1,10,2,13,2,0,0,17,0,221
14,15,2,10,6,19,16,0,0,24,2,156
16,21,1,1,6,7,57,0,0,-8,2,284
21,9,1,12,4,10,30,0,0,-7,2,145
6,5,2,5,2,10,25,0,0,24,1,124
5,8,0,11,5,8,40,0,0,-9,0,216
8,11,1,2,2,18,17,0,0,-17,0,227
11,13,0,12,7,16,40,0,0,-3,0,233
12,10,2,10,5,8,20,0,0,19,2,155
10,9,0,8,5,20,3,0,1,34,0,179
9,4,1,8,7,6,57,0,0,36,2,182
4,7,0,2,3,9,17,0,0,-23,0,139
19,18,2,1,3,14,3,1,0,4,2,169
18,1,1,3,4,19,22,0,0,-4,2,188
1,8,0,11,2,20,48,0,0,-15,2,219
9,3,0,10,5,14,13,0,0,11,1,162
3,2,2,9,3,13,54,0,0,20,2,102
2,17,0,9,7,14,31,0,0,17,0,199
17,20,0,11,5,7,25,0,0,-4,0,197
8,14,2,6,3,16,40,0,1,36,1,249
14,15,1,11,5,11,5,0,0,-2,2,182
16,21,1,1,2,17,32,0,0,-21,2,328
21,9,2,5,3,16,34,0,0,25,2,138
6,5,1,9,7,21,35,0,0,13,0,116
5,8,0,11,6,22,31,0,0,6,0,195
8,11,2,7,6,10,7,0,0,28,1,191
11,13,0,8,3,8,41,0,1,35,0,185
12,10,1,5,2,11,49,0,0,15,0,162
10,9,1,9,6,7,15,0,0,23,1,165
9,4,1,4,5,18,22,0,1,14,2,169
4,7,0,9,3,14,40,0,0,21,0,131
19,18,2,1,5,10,31,1,0,2,2,195
18,1,1,1,6,11,29,0,0,-18,2,165
1,8,1,8,5,17,20,0,1,38,1,217
9,3,1,6,6,8,45,0,0,29,0,176
3,2,2,10,4,10,5,0,0,20,0,98
2,17,0,4,3,8,57,0,0,24,1,246
17,20,0,4,2,10,51,1,0,18,0,138
8,14,1,8,4,22,56,0,1,29,2,216
14,15,2,11,3,9,27,0,0,-7,0,171
16,21,1,6,5,15,21,0,1,28,2,271
21,9,2,4,6,6,7,0,0,10,2,132
6,5,2,11,7,18,17,0,0,-11,2,144
5,8,2,10,1,6,7,0,0,16,2,192
8,11,1,7,2,11,28,0,1,32,0,175
11,13,2,2,7,13,3,0,0,-3,2,194
12,10,1,9,4,12,44,0,0,16,1,173
10,9,2,5,4,19,12,0,0,15,1,190
9,4,2,9,4,16,24,0,1,20,0,149
4,7,2,12,1,12,31,0,0,-10,0,140
19,18,0,8,1,6,13,0,1,39,0,180
18,1,1,10,3,16,17,0,0,19,0,162
1,8,1,3,5,22,8,0,0,2,2,215
9,3,2,10,4,12,35,0,0,17,2,187
3,2,2,9,4,18,27,0,1,10,1,118
2,17,0,11,4,11,7,0,0,-3,0,206
17,20,1,10,7,22,30,0,0,21,1,156
8,14,2,12,4,14,26,1,0,8,0,181
14,15,0,8,3,18,7,0,1,27,1,166
16,21,1,8,2,11,7,0,1,26,0,266
21,9,1,4,1,17,19,0,1,15,1,145
6,5,0,6,5,19,32,0,0,39,1,145
5,8,1,11,2,20,41,0,0,-19,2,245
8,11,0,12,5,9,35,1,0,-12,0,186
11,13,1,7,4,8,37,0,1,30,2,209
12,10,0,5,1,21,1,0,0,19,2,154
10,9,1,3,7,10,12,0,0,-21,0,202
9,4,2,1,1,11,2,1,0,3,1,179
4,7,2,10,1,12,6,0,0,20,2,129
19,18,0,4,6,20,37,0,0,14,1,204
18,1,1,1,4,11,10,0,1,8,0,161
1,8,0,1,3,18,4,0,0,-18,0,238
9,3,1,7,4,11,26,0,1,30,1,163
3,2,1,11,3,12,4,0,0,-3,0,105
2,17,1,12,7,15,1,0,0,-19,2,242
17,20,0,3,2,18,14,0,0,-5,2,176
8,14,0,1,7,14,19,0,0,-15,0,219
14,15,2,11,4,18,15,0,0,-3,2,212
16,21,2,2,2,22,3,0,1,2,0,254
21,9,1,4,5,13,33,1,0,25,2,118
6,5,1,3,3,9,3,0,0,-20,2,143
5,8,0,10,4,20,44,0,0,20,1,196
8,11,0,12,4,10,20,0,0,-18,0,182
11,13,2,11,3,8,52,0,0,-8,2,251
12,10,1,4,2,10,29,1,0,15,2,137
10,9,1,9,6,19,52,0,0,11,2,196
9,4,2,2,6,15,53,0,0,9,1,189
4,7,0,1,3,18,4,0,0,9,2,156
19,18,2,2,3,22,56,0,0,-9,2,176
18,1,2,6,6,18,19,0,0,29,0,152
1,8,0,5,6,12,0,0,0,19,0,209
9,3,2,5,4,16,38,0,0,23,2,191
3,2,1,10,5,16,19,0,0,16,0,115
2,17,0,2,4,6,37,0,0,-22,0,225
17,20,2,5,3,16,49,0,0,18,2,172
8,14,0,8,7,10,46,0,0,36,1,240
14,15,2,6,3,22,50,0,1,33,1,159
16,21,0,11,7,14,56,0,0,-7,2,293
21,9,1,8,4,16,44,0,1,33,0,147
6,5,1,11,1,15,28,0,0,8,1,144
5,8,1,4,7,9,5,0,0,24,1,223
8,11,2,12,6,21,50,0,0,-18,0,192
11,13,0,11,5,13,52,0,0,-4,2,194
12,10,2,10,2,21,48,0,0,19,0,148
10,9,2,10,2,12,32,0,0,15,2,206
9,4,1,7,4,15,59,0,1,33,0,169
4,7,2,8,2,9,45,0,1,37,1,128
19,18,0,4,4,18,34,1,0,24,2,185
18,1,0,5,2,12,49,0,0,10,0,151
1,8,1,1,4,6,16,1,0,-21,2,211
9,3,1,7,1,21,12,0,1,32,2,167
3,2,2,5,7,19,59,0,0,20,2,105
2,17,0,5,7,14,28,0,0,13,0,214
17,20,1,7,1,12,13,0,1,40,2,166
8,14,2,5,5,8,37,0,0,10,1,262
14,15,2,11,5,14,24,0,0,-4,0,174
16,21,2,11,7,6,15,0,0,2,0,261
21,9,2,7,2,19,6,0,1,29,0,114
6,5,2,6,6,9,49,0,0,36,2,136
5,8,1,8,6,12,25,0,0,33,0,203
8,11,0,3,7,6,29,0,0,-23,2,185
11,13,1,10,7,15,50,0,0,20,1,228
12,10,0,8,6,14,59,0,0,32,1,163
10,9,1,1,6,22,36,0,0,-16,0,207
9,4,2,8,3,9,54,0,1,40,1,176
4,7,2,6,4,13,54,0,1,30,2,118
19,18,1,5,2,22,24,0,0,17,2,170
18,1,0,7,3,17,16,0,1,33,0,151
1,8,2,2,4,18,46,0,0,-12,2,248
9,3,2,5,5,15,38,0,0,10,1,168
3,2,0,11,6,13,16,0,0,-19,0,95
2,17,0,1,2,13,55,0,0,3,1,221
17,20,0,6,2,7,37,0,1,31,0,164
8,14,2,11,1,19,38,0,0,-20,0,240
14,15,2,1,3,6,9,1,0,6,2,150
16,21,0,10,6,11,7,0,0,24,0,238
21,9,0,3,5,17,11,0,0,-7,2,149
6,5,1,4,1,11,39,0,0,22,1,149
5,8,2,8,5,6,30,0,1,31,2,201
8,11,0,10,7,14,12,0,0,21,1,187
11,13,1,1,2,17,27,0,1,-11,0,225
12,10,2,9,5,14,40,0,1,19,1,145
10,9,0,3,2,10,44,0,0,-5,2,226
9,4,1,2,1,15,43,0,1,6,0,158
4,7,0,9,5,6,50,0,0,14,0,118
19,18,2,5,2,6,18,0,0,13,1,175
18,1,2,1,5,7,28,0,0,-17,2,186
1,8,0,4,4,9,8,0,1,16,0,193
9,3,2,10,1,21,14,0,0,17,1,155
3,2,0,4,1,21,40,0,0,21,2,106
2,17,1,7,3,21,19,0,1,27,1,223
17,20,1,9,7,11,5,0,0,17,1,159
8,14,1,1,5,8,41,1,0,-16,2,218
14,15,1,3,3,22,58,0,0,-3,2,187
16,21,2,6,1,15,15,0,0,27,2,267
21,9,0,7,1,8,39,0,1,33,0,154
6,5,0,6,1,16,6,0,0,33,1,137
5,8,2,7,3,22,59,0,1,40,0,181
8,11,2,6,6,10,26,0,0,28,2,193
11,13,1,2,7,9,44,0,0,-2,0,196
12,10,2,12,1,15,23,0,1,-10,0,143
10,9,0,5,7,18,22,0,0,11,1,197
9,4,1,10,4,21,43,0,0,11,2,176
4,7,0,2,1,12,5,0,0,2,1,135
19,18,2,5,1,19,55,0,0,25,2,186
18,1,0,5,3,8,41,0,0,14,0,155
1,8,0,6,2,19,3,0,1,28,0,195
9,3,0,1,1,6,2,1,0,-8,2,163
3,2,0,5,1,17,15,0,0,12,2,120
2,17,2,3,7,20,29,0,0,-20,2,229
17,20,0,11,4,10,18,0,0,-17,0,163
8,14,2,9,6,7,16,0,0,16,1,211
14,15,1,4,4,7,48,1,0,14,0,167
16,21,2,10,5,22,5,0,0,19,1,264
21,9,2,1,4,15,47,1,0,-15,2,126
6,5,2,6,7,21,0,0,0,34,2,118
5,8,2,10,5,8,19,0,0,12,1,232
8,11,0,10,7,17,5,0,0,19,2,209
11,13,1,5,7,8,51,0,0,15,1,199
12,10,2,9,7,7,50,0,0,16,0,142
10,9,0,6,4,14,58,0,0,27,1,213
9,4,2,5,1,11,33,0,0,16,0,167
4,7,0,3,7,9,37,0,0,-17,2,162
19,18,0,5,4,9,59,0,0,13,0,205
18,1,0,8,3,7,19,0,1,29,1,159
1,8,1,12,7,13,17,0,0,-24,0,198
9,3,1,2,2,8,57,0,0,-18,2,199
3,2,0,12,6,12,8,0,0,5,1,104
2,17,0,9,6,17,56,0,0,22,0,238
17,20,0,6,6,12,52,0,0,31,1,171
8,14,0,2,7,12,58,0,0,-8,2,235
14,15,1,12,6,22,14,0,0,3,2,186
16,21,2,9,6,15,12,0,0,18,1,260
21,9,1,7,1,14,48,0,1,36,1,140
6,5,0,12,6,9,55,0,0,-1,2,142
5,8,0,4,4,6,35,0,1,25,0,192
8,11,0,5,5,9,46,0,0,18,2,205
11,13,2,8,1,15,6,0,1,34,2,195
12,10,0,9,1,14,56,0,1,13,0,152
10,9,0,1,7,13,2,0,0,-3,0,168
9,4,0,8,6,20,36,0,0,26,0,163
4,7,1,11,1,18,56,0,0,-11,0,127
19,18,2,11,7,15,18,0,0,-20,2,197
18,1,1,7,5,6,48,0,1,33,0,166
1,8,0,6,5,18,49,0,1,30,1,210
9,3,0,4,2,11,59,0,1,19,2,163
3,2,0,2,1,22,26,0,1,-12,2,90
2,17,0,11,1,10,12,0,0,3,1,244
17,20,0,5,3,20,4,0,0,11,1,150
8,14,2,7,2,14,22,0,1,31,1,192
14,15,1,10,2,7,18,0,0,20,0,179
16,21,0,3,5,15,47,0,0,-11,2,311
21,9,0,3,6,19,10,0,0,-3,2,132
6,5,0,11,6,13,12,0,0,-9,2,123
5,8,2,1,5,8,22,1,0,-6,2,196
8,11,1,1,6,14,2,0,0,2,1,210
11,13,1,3,4,18,7,0,0,-19,0,233
12,10,0,2,5,16,11,0,0,-25,2,169
10,9,0,3,4,12,0,0,0,5,1,193
9,4,2,5,1,16,32,0,0,23,1,190
4,7,1,9,7,8,49,0,0,22,2,132
19,18,1,12,3,22,6,0,0,-22,2,217
18,1,1,8,5,10,36,0,1,37,0,141
1,8,0,12,7,17,57,0,0,5,1,242
9,3,0,9,2,22,19,0,0,12,1,168
3,2,2,1,5,15,41,1,0,-22,2,107
2,17,1,10,2,12,35,0,0,15,1,261
17,20,0,9,4,9,28,0,0,22,0,156
8,14,0,3,5,16,9,0,0,7,2,242
14,15,1,7,2,17,4,0,1,38,1,180
16,21,2,5,4,15,42,0,0,25,2,284
21,9,1,7,6,10,55,0,0,30,1,152
6,5,2,11,2,8,59,0,0,-25,2,146
5,8,0,11,5,21,31,0,0,-13,2,211
8,11,2,3,4,16,23,0,0,8,2,220
11,13,2,6,5,11,54,0,1,38,1,169
12,10,2,4,3,22,40,1,0,17,1,158
10,9,1,9,7,9,15,0,0,11,1,199
9,4,2,3,7,7,17,0,0,8,0,147
4,7,1,10,7,7,25,0,0,16,0,112
19,18,2,6,4,17,32,0,0,28,1,226
18,1,1,9,5,13,37,0,1,25,1,178
1,8,0,3,1,20,23,0,0,9,2,248
9,3,1,10,6,17,29,0,0,19,1,186
3,2,0,2,2,19,45,0,0,-24,0,127
2,17,2,1,1,17,59,1,0,-16,2,223
17,20,2,8,5,19,39,0,1,35,1,155
8,14,2,4,7,7,59,0,0,16,1,208
14,15,1,11,5,12,49,0,0,-19,2,177
16,21,0,6,2,17,53,0,0,39,2,304
21,9,2,1,2,21,53,0,0,6,1,143
6,5,0,12,7,13,1,0,0,-16,2,135
5,8,0,11,1,12,30,0,0,-7,2,213
8,11,1,2,2,20,21,0,1,-21,0,208
11,13,2,8,6,18,7,0,0,38,2,205
12,10,1,5,7,22,37,0,0,22,1,145
10,9,0,4,3,10,15,0,1,14,0,165
9,4,1,2,5,12,50,0,0,-23,2,179
4,7,2,1,2,20,22,0,1,4,1,125
19,18,1,2,3,18,28,0,1,-6,2,227
18,1,1,9,2,22,17,0,0,16,0,152
